State,County,City,Wikipedia_URL
Pennsylvania,Delaware County,Newtown Township,http://www.newtowntownship.org
Pennsylvania,Cumberland County,Newville,http://www.newvilleborough.com
Pennsylvania,Wyoming County,Nicholson,http://www.nicholsonborough.org/
Pennsylvania,Lycoming County,Nippenose Township,http://www.nippenosetwp.com
Pennsylvania,Bucks County,Nockamixon Township,http://www.nockamixontownship.org
Pennsylvania,Montgomery County,Norristown,http://www.norristown.org/
Pennsylvania,Lebanon County,North Annville Township,http://nannvilletwp.com
Pennsylvania,Armstrong County,North Apollo,http://northapolloborough.com/
Pennsylvania,Allegheny County,North Braddock,http://www.northbraddockborough.com
Pennsylvania,Northampton County,North Catasauqua,http://www.northcatasauqua.org/
Pennsylvania,Columbia County,North Centre Township,http://www.northcentretownship.com
Pennsylvania,Lebanon County,North Cornwall Township,http://www.nctown.org
Pennsylvania,Chester County,North Coventry Township,http://www.northcoventry.us
Pennsylvania,Erie County,North East,http://northeastborough.com
Pennsylvania,Erie County,North East Township,http://northeasttwp.org
Pennsylvania,Washington County,North Franklin Township,http://northfranklin.org
Pennsylvania,Lebanon County,North Lebanon Township,http://www.northlebanontwppa.gov
Pennsylvania,Lebanon County,North Londonderry Township,http://www.nlondtwp.com
Pennsylvania,Cumberland County,North Middleton Township,http://www.nmiddleton.com
Pennsylvania,Cumberland County,North Newton Township,http://northnewtontownship.com
Pennsylvania,Beaver County,North Sewickley Township,http://www.northsewickleytwp.org
Pennsylvania,Crawford County,North Shenango Township,http://www.northshenango.com
Pennsylvania,Washington County,North Strabane Township,http://northstrabanetwp.com/
Pennsylvania,Fayette County,North Union Township,http://northuniontownship-pa.gov
Pennsylvania,Montgomery County,North Wales,http://www.northwalesborough.org
Pennsylvania,Lehigh County,North Whitehall Township,http://www.northwhitehall.org
Pennsylvania,Northampton County,Northampton,http://www.northamptonboro.com/
Pennsylvania,Bucks County,Northampton Township,http://www.northamptontownship.com
Pennsylvania,Cambria County,Northern Cambria,https://northerncambriaborough.com/
Pennsylvania,Northumberland County,Northumberland,http://www.northumberlandborough.com/
Pennsylvania,Schuylkill County,Norwegian Township,http://norwegiantownship.com/
Pennsylvania,Delaware County,Norwood,http://www.norwoodpa.org
Pennsylvania,Wyoming County,Noxen Township,http://noxenpa.com/
Pennsylvania,Allegheny County,Oakdale,http://www.oakdaleborough.com/
Pennsylvania,Susquehanna County,Oakland,http://www.oaklandboro.com/
Pennsylvania,Butler County,Oakland Township,http://oaklandtownship.us
Pennsylvania,Allegheny County,Oakmont,http://www.oakmont-pa.com/
Pennsylvania,Allegheny County,Ohio Township,http://www.ohiotwp.org/
Pennsylvania,Beaver County,Ohioville,http://ohiovilleboro.org
Pennsylvania,Venango County,Oil City,http://www.oilcity.org/
Pennsylvania,Lackawanna County,Old Forge,http://www.oldforgeborough.com
Pennsylvania,Lycoming County,Old Lycoming Township,http://www.oldlycomingtwp.org
Pennsylvania,Berks County,Oley Township,mw-data:TemplateStyles:r1066479718
Pennsylvania,Mifflin County,Oliver Township,http://olivertwpmifflin.us/main.html
Pennsylvania,Perry County,Oliver Township,http://www.tricountyi.net/~olivert/
Pennsylvania,Lackawanna County,Olyphant,http://olyphantborough.com
Pennsylvania,Berks County,Ontelaunee Township,http://www.ontelauneetwp.com
Pennsylvania,Schuylkill County,Orwigsburg,http://www.orwigsburg.net
Pennsylvania,Chester County,Oxford,http://www.oxfordboro.org
Pennsylvania,Somerset County,Paint Township,https://www.painttownship.com/
Pennsylvania,Northampton County,Palmer Township,http://www.palmertwp.com
Pennsylvania,Carbon County,Palmerton,http://palmertonborough.com
Pennsylvania,Lebanon County,Palmyra,http://www.palmyraborough.org
Pennsylvania,Wayne County,Palmyra Township,http://www.palmyrawayne.org/
Pennsylvania,Schuylkill County,Palo Alto,http://www.paloaltopa.com/
Pennsylvania,Lancaster County,Paradise Township,http://paradisetownship.org
Pennsylvania,Monroe County,Paradise Township,https://www.paradisetownship.com/
Pennsylvania,Armstrong County,Parker,http://www.visitparker.us/index.html
Pennsylvania,Chester County,Parkesburg,http://www.parkesburg.org
Pennsylvania,Delaware County,Parkside,http://www.parksideboro.com
Pennsylvania,Carbon County,Parryville,https://parryville.org/
Pennsylvania,Beaver County,Patterson Heights,http://patterson-hgts.com
Pennsylvania,Beaver County,Patterson Township,http://www.pattersontwp.com
Pennsylvania,Cambria County,Patton,http://www.pattonboro.com
Pennsylvania,Centre County,Patton Township,http://twp.patton.pa.us
Pennsylvania,Wayne County,Paupack Township,http://www.paupacktownship.org/
Pennsylvania,Dauphin County,Paxtang,http://www.paxtang.org
Pennsylvania,Northampton County,Pen Argyl,https://www.penargylborough.com/
Pennsylvania,Dauphin County,Penbrook,http://www.penbrook.org
Pennsylvania,Carbon County,Penn Forest Township,http://www.pennforesttownship.org
Pennsylvania,Allegheny County,Penn Hills Township,http://www.pennhills.org
Pennsylvania,Luzerne County,Penn Lake Park,http://www.pennlake.org
Pennsylvania,Westmoreland County,Penn Township,https://penntwp.org/
Pennsylvania,York County,Penn Township,http://www.penntwp.com/
Pennsylvania,Lancaster County,Penn Township,http://penntwplanco.org
Pennsylvania,Chester County,Penn Township,http://www.penntownship.us
Pennsylvania,Butler County,Penn Township,http://penntownship.org
Pennsylvania,Cumberland County,Penn Township,http://penntwpcc.org
Pennsylvania,Bucks County,Penndel,http://www.penndelboro.com
Pennsylvania,Montgomery County,Pennsburg,http://www.pennsburg.us
Pennsylvania,Chester County,Pennsbury Township,http://www.pennsbury.pa.us
Pennsylvania,Allegheny County,Pennsbury Village,http://pennsburyvillageboro.com
Pennsylvania,Lancaster County,Pequea Township,http://www.pequeatwp.org
Pennsylvania,Bucks County,Perkasie,http://www.perkasieborough.org
Pennsylvania,Montgomery County,Perkiomen Township,http://www.perkiomentownship.org
Pennsylvania,Fayette County,Perry Township,http://www.perryopolis.com/perrytwp/index.html
Pennsylvania,Snyder County,Perry Township,http://www.perrytownship.org/
Pennsylvania,Lawrence County,Perry Township,http://www.perrytownshiplawrencecountypa.com
Pennsylvania,Greene County,Perry Township,http://www.co.greene.pa.us/perrytwp
Pennsylvania,Washington County,Peters Township,http://www.peterstownship.com/
Pennsylvania,Centre County,Philipsburg,http://www.philipsburgborough.com
Pennsylvania,Chester County,Phoenixville,http://www.phoenixville.org
Pennsylvania,Lycoming County,Piatt Township,http://piatttownship.org
Pennsylvania,Dauphin County,Pillow,http://www.pillowpa.org
Pennsylvania,Clinton County,Pine Creek Township,http://www.pinecreektownship.com
Pennsylvania,Allegheny County,Pine Township,http://twp.pine.pa.us/
Pennsylvania,Mercer County,Pine Township,http://www.pinetownship.org
Pennsylvania,Lycoming County,Pine Township,http://www.pinetownshiplycomingco.org
Pennsylvania,Allegheny County,Pitcairn,http://pitcairnborough.us
Pennsylvania,Luzerne County,Pittston,http://www.pittstoncity.org
Pennsylvania,Luzerne County,Pittston Township,http://pittstontownship.org
Pennsylvania,Lawrence County,Plain Grove Township,http://plaingrovetwp.org
Pennsylvania,Northampton County,Plainfield Township,https://plainfieldtownship.org/
Pennsylvania,Luzerne County,Plains Township,http://www.plainstownship.org
Pennsylvania,Allegheny County,Pleasant Hills,http://www.pleasanthillspa.com
Pennsylvania,Allegheny County,Plum,http://www.plumboro.com
Pennsylvania,Bucks County,Plumstead Township,http://www.plumstead.org
Pennsylvania,Lycoming County,Plunketts Creek Township,http://www.plunkettscreektownship.org
Pennsylvania,Luzerne County,Plymouth,http://www.plymouthborough.org
Pennsylvania,Montgomery County,Plymouth Township,http://www.plymouthtownship.org/
Pennsylvania,Monroe County,Pocono Township,https://www.poconopa.gov/
Pennsylvania,Chester County,Pocopson Township,http://www.pocopson.org
Pennsylvania,Monroe County,Polk Township,https://polktwp.org/
Pennsylvania,Allegheny County,Port Vue,http://portvue.org
Pennsylvania,Cambria County,Portage,http://portageboro.com
Pennsylvania,Cambria County,Portage Township,http://portagetwp.com
Pennsylvania,Clinton County,Porter Township,http://portertownshippa.com
Pennsylvania,Pike County,Porter Township,http://www.portertownship.net/
Pennsylvania,Northampton County,Portland,https://portlandboroughpa.com/
Pennsylvania,Centre County,Potter Township,http://pottertownship.org
Pennsylvania,Beaver County,Potter Township,http://www.pottertwp-pa.gov
Pennsylvania,Montgomery County,Pottstown,http://www.pottstown.org
Pennsylvania,Schuylkill County,Pottsville,http://www.city.pottsville.pa.us
Pennsylvania,Wayne County,Preston Township,http://www.prestontownship.com/
Pennsylvania,Monroe County,Price Township,http://pricetownshippa.com/
Pennsylvania,Luzerne County,Pringle,http://www.pringlepa.us
Pennsylvania,Wayne County,Prompton,http://promptonpa.com/
Pennsylvania,Butler County,Prospect,http://prospectborough.com
Pennsylvania,Delaware County,Prospect Park,http://prospectparkboro.com
Pennsylvania,Lancaster County,Providence Township,http://providencetownship.com
Pennsylvania,Lawrence County,Pulaski Township,http://www.pulaskitownship.com
Pennsylvania,Beaver County,Pulaski Township,http://www.pulaskitwpbeavercounty.org
Pennsylvania,Jefferson County,Punxsutawney,http://www.punxsutawneyboro.com/
Pennsylvania,Bucks County,Quakertown,https://www.quakertown.org/
Pennsylvania,Lancaster County,Quarryville,http://quarryvilleborough.com
Pennsylvania,Franklin County,Quincy Township,http://www.quincytwp.org
Pennsylvania,Beaver County,Raccoon Township,http://www.raccoontownshipbeavercounty.com
Pennsylvania,Delaware County,Radnor Township,http://radnor.com/
Pennsylvania,Allegheny County,Rankin,http://www.rankinborough.com
Pennsylvania,Lancaster County,Rapho Township,http://raphotownship.com
Pennsylvania,Berks County,Reading,https://www.readingpa.gov/
Pennsylvania,Adams County,Reading Township,http://www.adamscounty.us/Munic/ReadingTownship
Pennsylvania,Montgomery County,Red Hill,https://www.redhillborough.org/
Pennsylvania,York County,Red Lion,http://www.redlionpa.org
Pennsylvania,Fayette County,Redstone Township,http://www.redstonetownship.com
Pennsylvania,Dauphin County,Reed Township,http://www.reedtownship.com
Pennsylvania,Clinton County,Renovo,https://renovoborough.org/
Pennsylvania,Jefferson County,Reynoldsville,http://reynoldsvilleboro.com/
Pennsylvania,Luzerne County,Rice Township,http://ricetwp.com
Pennsylvania,Bucks County,Richland Township,http://www.richlandtownship.org
Pennsylvania,Cambria County,Richland Township,http://www.richlandtwp.com
Pennsylvania,Allegheny County,Richland Township,https://richland.pa.us/
Pennsylvania,Bucks County,Richlandtown,http://www.richlandtownborough.org
Pennsylvania,Crawford County,Richmond Township,http://www.richmondtownshipcc.com
Pennsylvania,Bradford County,Ridgebury Township,http://www.ridgeburytownship.org
Pennsylvania,Elk County,Ridgway,http://www.ridgwayborough.com
Pennsylvania,Delaware County,Ridley Park,http://www.ridleyparkborough.org
Pennsylvania,Delaware County,Ridley Township,http://www.twp.ridley.pa.us
Pennsylvania,Bucks County,Riegelsville,http://www.riegelsville.org
Pennsylvania,Clarion County,Rimersburg,http://www.rimersburgborough.com
Pennsylvania,Northumberland County,Riverside,http://www.riversideborough.org/
Pennsylvania,Blair County,Roaring Spring,http://www.roaringspring.net/
Pennsylvania,Berks County,Robesonia,http://www.robesoniaboro.org
Pennsylvania,Allegheny County,Robinson Township,https://townshipofrobinson.com/
Pennsylvania,Beaver County,Rochester Township,http://rochestertwp.org
Pennsylvania,Montgomery County,Rockledge,http://www.rockledgeborough.org
Pennsylvania,Bradford County,Rome Township,http://www.rometownshippa.org
Pennsylvania,Delaware County,Rose Valley,http://www.rosevalleyborough.org
Pennsylvania,Northampton County,Roseto,https://boroughroseto.com/
Pennsylvania,Allegheny County,Ross Township,http://ross.pa.us
Pennsylvania,Monroe County,Ross Township,http://rosstwp.com/
Pennsylvania,Allegheny County,Rosslyn Farms,http://rosslynfarmspa.gov
Pennsylvania,Westmoreland County,Rostraver Township,http://www.rostraver.us
Pennsylvania,Dauphin County,Royalton,http://royaltonpa.com
Pennsylvania,Montgomery County,Royersford,https://www.royersfordborough.org/
Pennsylvania,Berks County,Ruscombmanor Township,http://www.ruscombmanor.org/
Pennsylvania,Centre County,Rush Township,http://www.rushtownship.com
Pennsylvania,Schuylkill County,Rush Township,https://rushtownship.org/
Pennsylvania,Dauphin County,Rush Township,http://www.rushtownshippa.com
Pennsylvania,Delaware County,Rutledge,http://www.rutledgepa.org
Pennsylvania,Perry County,Rye Township,https://ryetwp.com/
Pennsylvania,Lawrence County,S.N.P.J.,http://snpjrec.com
Pennsylvania,Chester County,Sadsbury Township,http://www.sadsburytwp.org
Pennsylvania,Lancaster County,Sadsbury Township,http://www.sadsburytownshiplancaster.org
Pennsylvania,Crawford County,Sadsbury Township,http://www.sadsburytownship.com
Pennsylvania,Crawford County,Saegertown,http://www.saegertownpa.com
Pennsylvania,Luzerne County,Salem Township,http://www.salemtownshipluzerne.info
Pennsylvania,Montgomery County,Salford Township,http://www.salfordtownship.com
Pennsylvania,Lehigh County,Salisbury Township,http://www.salisburytownshippa.org
Pennsylvania,Lancaster County,Salisbury Township,http://www.salisburytownship.org
Pennsylvania,Fayette County,Saltlick Township,http://saltlicktownship.org
Pennsylvania,Indiana County,Saltsburg,http://www.saltsburg.org/
Pennsylvania,Mercer County,Sandy Lake,http://sandylakeborough.com
Pennsylvania,Butler County,Saxonburg,http://www.saxonburgpa.com
Pennsylvania,Bradford County,Sayre,http://sayreborough.org/
Pennsylvania,Schuylkill County,Schuylkill Haven,http://www.schuylkillhaven.org
Pennsylvania,Chester County,Schuylkill Township,https://schuylkilltwp.org
Pennsylvania,Allegheny County,Scott Township,https://scott-twp.com/
Pennsylvania,Columbia County,Scott Township,http://scott-township.com
Pennsylvania,Westmoreland County,Scottdale,http://www.scottdale.com
Pennsylvania,Lackawanna County,Scranton,http://www.scrantonpa.gov
Pennsylvania,Snyder County,Selinsgrove,http://www.selinsgrove.org/Pages/default.aspx
Pennsylvania,Bucks County,Sellersville,http://sellersvilleboro.org
Pennsylvania,Butler County,Seven Fields,http://www.sevenfields.org
Pennsylvania,York County,Seven Valleys,http://www.SevenValleysBorough.com
Pennsylvania,Allegheny County,Sewickley,http://www.sewickleyborough.org
Pennsylvania,Allegheny County,Sewickley Heights,http://www.sewickleyheightsboro.com
Pennsylvania,Allegheny County,Sewickley Hills,http://www.sewickleyhills.com
Pennsylvania,Westmoreland County,Sewickley Township,http://www.sewickleytownship.org
Pennsylvania,Allegheny County,Shaler Township,http://www.shaler.org/
Pennsylvania,Northumberland County,Shamokin,http://www.shamokincity.org/
Pennsylvania,Snyder County,Shamokin Dam,http://www.shamokindam.net
Pennsylvania,Mercer County,Sharon,http://www.cityofsharon.net
Pennsylvania,Delaware County,Sharon Hill,http://www.sharonhillboro.com
Pennsylvania,Allegheny County,Sharpsburg,http://www.sharpsburgborough.com
Pennsylvania,Mercer County,Sharpsville,http://www.sharpsville.org
Pennsylvania,Schuylkill County,Shenandoah,http://shenandoahpa.org/
Pennsylvania,Lawrence County,Shenango Township,http://www.shenangotownship.org
Pennsylvania,Bradford County,Sheshequin Township,http://www.sheshequintwp.org
Pennsylvania,Luzerne County,Shickshinny,http://www.shickshinny.org
Pennsylvania,Berks County,Shillington,http://www.co.berks.pa.us/Muni/Shillington/
Pennsylvania,Potter County,Shinglehouse,http://shinglehouseborough.org/home
Pennsylvania,Cumberland County,Shippensburg,http://www.borough.shippensburg.pa.us
Pennsylvania,Cumberland County,Shippensburg Township,http://shippensburgtownship.com
Pennsylvania,Clarion County,Shippenville,http://www.shippenvilleboro.com
Pennsylvania,Beaver County,Shippingport,http://shippingportpa.com
Pennsylvania,Pike County,Shohola Township,http://shoholatwp.org/
Pennsylvania,York County,Shrewsbury,http://www.ShrewsburyBorough.org
Pennsylvania,Susquehanna County,Silver Lake Township,http://www.silverlaketwp.org
Pennsylvania,Cumberland County,Silver Spring Township,http://www.sstwp.org
Pennsylvania,Bucks County,Silverdale,http://www.silverdalepa.org
Pennsylvania,Berks County,Sinking Spring,http://www.co.berks.pa.us/Muni/SinkingSpring/Pages/default.aspx
Pennsylvania,Montgomery County,Skippack Township,http://www.skippacktownship.org
Pennsylvania,Lehigh County,Slatington,http://slatington.org
Pennsylvania,Clarion County,Sligo,http://www.sligopa.com
Pennsylvania,Butler County,Slippery Rock,http://www.slipperyrockboroughpa.gov
Pennsylvania,Butler County,Slippery Rock Township,http://srtwp.com
Pennsylvania,Lawrence County,Slippery Rock Township,http://slipperyrocktownship.org
Pennsylvania,McKean County,Smethport,http://www.smethportpa.org
Pennsylvania,Washington County,Smith Township,http://www.smithtownship.org
Pennsylvania,Monroe County,Smithfield Township,https://smithfieldtownship.com/
Pennsylvania,Bradford County,Smithfield Township,http://smithfieldtownshipbc.org
Pennsylvania,Jefferson County,Snyder Township,http://snydertwp.com
Pennsylvania,Bucks County,Solebury Township,http://www.soleburytwp.org
Pennsylvania,Somerset County,Somerset,http://www.somersetborough.com
Pennsylvania,Montgomery County,Souderton,http://www.soudertonborough.org
Pennsylvania,Lebanon County,South Annville Township,http://www.southannville.com
Pennsylvania,Beaver County,South Beaver Township,http://www.southbeavertwp.com/
Pennsylvania,Armstrong County,South Bethlehem,http://www.lehighvalleyhistory.com/the-borough-of-south-bethlehem/
Pennsylvania,Armstrong County,South Buffalo Township,http://southbuffalotwp.com
Pennsylvania,Columbia County,South Centre Township,http://www.southcentre.us
Pennsylvania,Chester County,South Coatesville,http://south-coatesville.org
Pennsylvania,Fayette County,South Connellsville,http://www.southconnellsvilleboroughpa.com
Pennsylvania,Chester County,South Coventry Township,http://www.southcoventry.org
Pennsylvania,Allegheny County,South Fayette Township,http://www.southfayettepa.com
Pennsylvania,Washington County,South Franklin Township,http://www.southfranklintwp.org
Pennsylvania,Westmoreland County,South Greensburg,http://www.southgreensburg.org
Pennsylvania,Dauphin County,South Hanover Township,http://www.southhanover.org
Pennsylvania,Lebanon County,South Lebanon Township,http://twp.south-lebanon.pa.us
Pennsylvania,Lebanon County,South Londonderry Township,http://www.southlondonderry.org
Pennsylvania,Cumberland County,South Middleton Township,http://www.smiddleton.com
Pennsylvania,Cumberland County,South Newton Township,http://southnewtontownship.net
Pennsylvania,Crawford County,South Shenango Township,http://www.southshenangotwp.com
Pennsylvania,Washington County,South Strabane Township,https://www.southstrabane.com/
Pennsylvania,Fayette County,South Union Township,http://www.southuniontwp.com
Pennsylvania,Lehigh County,South Whitehall Township,http://southwhitehall.com
Pennsylvania,Lycoming County,South Williamsport,http://southwilliamsport.net
Pennsylvania,Franklin County,Southampton Township,http://www.southamptontownship.org
Pennsylvania,Cumberland County,Southampton Township,http://southamptontwp.com
Pennsylvania,Cambria County,Southmont,http://www.southmontborough.com
Pennsylvania,Chester County,Spring City,http://www.springcitypa.gov
Pennsylvania,York County,Spring Garden Township,http://www.springgardentwp.org/
Pennsylvania,Berks County,Spring Township,http://www.springtwpberks.org/
Pennsylvania,Centre County,Spring Township,http://www.springtownship.org
Pennsylvania,Allegheny County,Springdale,http://www.springdaleborough.com
Pennsylvania,York County,Springettsbury Township,http://www.springettsbury.com
Pennsylvania,Delaware County,Springfield Township,http://www.springfielddelco.org
Pennsylvania,Montgomery County,Springfield Township,http://www.springfieldmontco.org
Pennsylvania,York County,Springfield Township,http://www.SpringfieldYork.org
Pennsylvania,Bucks County,Springfield Township,http://www.springfieldbucks.org
Pennsylvania,Mercer County,Springfield Township,http://www.springfield-mercer.org
Pennsylvania,Schuylkill County,St. Clair,https://www.stclair-gov.org/
Pennsylvania,Berks County,St. Lawrence,http://slboro.com
Pennsylvania,Elk County,St. Marys,http://www.stmaryspa.gov//
Pennsylvania,Centre County,State College,http://www.statecollegepa.us
Pennsylvania,Dauphin County,Steelton,http://www.steeltonpa.com
Pennsylvania,York County,Stewartstown,http://www.stewartstown.org/
Pennsylvania,Northampton County,Stockertown,http://www.stockertown.org
Pennsylvania,Mercer County,Stoneboro,http://www.stoneboropa.com
Pennsylvania,Cambria County,Stonycreek Township,http://www.stonycreektownship.com
Pennsylvania,Adams County,Straban Township,http://www.strabantownship.com
Pennsylvania,Lancaster County,Strasburg,http://strasburgboro.org
Pennsylvania,Lancaster County,Strasburg Township,http://www.strasburgtownship.com
Pennsylvania,Monroe County,Stroud Township,https://stroudtownship.org/
Pennsylvania,Monroe County,Stroudsburg,http://stroudsburgboro.com
Pennsylvania,Warren County,Sugar Grove,http://www.sugargrovepa.com
Pennsylvania,Luzerne County,Sugar Notch,http://www.sugarnotchborough.com
Pennsylvania,Venango County,Sugarcreek,https://www.sugarcreekborough.us
Pennsylvania,Luzerne County,Sugarloaf Township,http://www.sugarloaftwp.org
Pennsylvania,Cambria County,Summerhill Township,http://www.summerhilltwp.com
Pennsylvania,Carbon County,Summit Hill,http://www.summithillborough.com
Pennsylvania,Erie County,Summit Township,http://www.summittownship.com
Pennsylvania,Butler County,Summit Township,http://summittwp.org
Pennsylvania,Crawford County,Summit Township,http://summitcrawford.com
Pennsylvania,Northumberland County,Sunbury,https://www.sunburypa.org/
Pennsylvania,Dauphin County,Susquehanna Township,http://www.susquehannatwp.com
Pennsylvania,Cambria County,Susquehanna Township,http://susqtwp.com
Pennsylvania,Lycoming County,Susquehanna Township,http://susquehannatwp.org
Pennsylvania,Delaware County,Swarthmore,http://www.swarthmorepa.org
Pennsylvania,Dauphin County,Swatara Township,http://www.swataratwp.com
Pennsylvania,Lebanon County,Swatara Township,http://www.swataratownshiplebanon.org
Pennsylvania,Allegheny County,Swissvale,http://swissvaleborough.com
Pennsylvania,Luzerne County,Swoyersville,http://www.swoyersvillepa.us
Pennsylvania,Jefferson County,Sykesville,http://sykesboro.org
Pennsylvania,Allegheny County,Tarentum,http://www.tarentumboro.com
Pennsylvania,Northampton County,Tatamy,http://www.tatamypa.com/
Pennsylvania,Lackawanna County,Taylor,http://taylorborough.com
Pennsylvania,Bucks County,Telford,http://www.telfordborough.org
Pennsylvania,Lancaster County,Terre Hill,http://www.terrehillboro.com
Pennsylvania,Allegheny County,Thornburg,http://thornburgborough.org
Pennsylvania,Delaware County,Thornbury Township,http://www.thornbury.org
Pennsylvania,Chester County,Thornbury Township,http://www.thornburytwp.com
Pennsylvania,Lackawanna County,Thornhurst Township,http://www.thornhursttwp.com/
Pennsylvania,Lackawanna County,Throop,http://www.throopboro.com
Pennsylvania,Delaware County,Tinicum Township,http://www.tinicumtownshipdelco.com
Pennsylvania,Bucks County,Tinicum Township,http://www.tinicumbucks.org
Pennsylvania,Crawford County,Titusville,http://www.cityoftitusvillepa.gov
Pennsylvania,Monroe County,Tobyhanna Township,https://tobyhannatownshippa.gov/
Pennsylvania,Berks County,Topton,http://toptonborough.com
Pennsylvania,Montgomery County,Towamencin Township,http://www.towamencin.org
Pennsylvania,Carbon County,Towamensing Township,https://www.towamensingtownship.com/
Pennsylvania,Bradford County,Towanda,http://towandaborough.org
Pennsylvania,Bradford County,Towanda Township,http://towandatownship.org
Pennsylvania,Westmoreland County,Trafford,http://www.traffordborough.com/
Pennsylvania,Delaware County,Trainer,http://www.trainerboro.com
Pennsylvania,Montgomery County,Trappe,http://www.trappeborough.com
Pennsylvania,Chester County,Tredyffrin Township,http://www.tredyffrin.org/
Pennsylvania,Bradford County,Troy,http://troyborough.com
Pennsylvania,Bucks County,Trumbauersville,http://www.trumbauersvilleboro.org
Pennsylvania,Bucks County,Tullytown,http://tullytownborough.com
Pennsylvania,Wyoming County,Tunkhannock,https://tunkboro.com/
Pennsylvania,Monroe County,Tunkhannock Township,https://www.longpondpa.com/
Pennsylvania,Allegheny County,Turtle Creek,https://www.turtlecreekborough.us
Pennsylvania,Juniata County,Tuscarora Township,http://www.tuscaroratownship.org
Pennsylvania,Blair County,Tyrone,http://www.tyroneboropa.com/
Pennsylvania,Erie County,Union City,http://unioncitypa.us
Pennsylvania,Washington County,Union Township,http://uniontwp.psatstwp.org/
Pennsylvania,Lawrence County,Union Township,http://uniontownshiplawrencecounty.com
Pennsylvania,Berks County,Union Township,https://www.unionberks.org/
Pennsylvania,Mifflin County,Union Township,http://uniontwpmc.com/
Pennsylvania,Lebanon County,Union Township,http://uniontownshippa.com
Pennsylvania,Centre County,Unionville,http://unionvilleborough.com
Pennsylvania,Westmoreland County,Unity Township,http://www.unitytownship.org
Pennsylvania,Delaware County,Upland,http://uplandboro.org
Pennsylvania,Cumberland County,Upper Allen Township,http://www.uatwp.org/
Pennsylvania,Westmoreland County,Upper Burrell Township,http://www.upperburrelltwp.com
Pennsylvania,Delaware County,Upper Chichester Township,http://www.upperchichester.org
Pennsylvania,Delaware County,Upper Darby Township,http://www.upperdarby.org
Pennsylvania,Montgomery County,Upper Dublin Township,http://upperdublin.net
Pennsylvania,Lycoming County,Upper Fairfield Township,http://upperfairfieldtwp.org
Pennsylvania,Montgomery County,Upper Frederick Township,http://www.upperfrederick.com
Pennsylvania,Montgomery County,Upper Gwynedd Township,http://www.uppergwynedd.org
Pennsylvania,Montgomery County,Upper Hanover Township,http://www.upperhanovertownship.org
Pennsylvania,Lancaster County,Upper Leacock Township,http://www.ultwp.com
Pennsylvania,Lehigh County,Upper Macungie Township,http://www.uppermac.org
Pennsylvania,Bucks County,Upper Makefield Township,http://www.uppermakefield.org
Pennsylvania,Allegheny County,Upper Merion Township,http://www.umtownship.org
Pennsylvania,Cumberland County,Upper Mifflin Township,http://www.uppermifflintownship.com
Pennsylvania,Lehigh County,Upper Milford Township,http://www.uppermilford.net
Pennsylvania,Montgomery County,Upper Moreland Township,http://www.uppermoreland.org
Pennsylvania,Northampton County,Upper Mount Bethel Township,https://umbt.org/
Pennsylvania,Northampton County,Upper Nazareth Township,http://www.uppernazarethtownship.org
Pennsylvania,Chester County,Upper Oxford Township,http://www.upperoxford.us
Pennsylvania,Dauphin County,Upper Paxton Township,http://www.upperpaxtontwp.org
Pennsylvania,Montgomery County,Upper Pottsgrove Township,http://www.uptownship.org/
Pennsylvania,Montgomery County,Upper Providence Township,http://www.uprov-montco.org
Pennsylvania,Delaware County,Upper Providence Township,http://www.upperprovidence.org
Pennsylvania,Montgomery County,Upper Salford Township,http://www.uppersalfordtownship.org
Pennsylvania,Lehigh County,Upper Saucon Township,http://www.uppersaucon.org
Pennsylvania,Bucks County,Upper Southampton Township,http://www.southamptonpa.com
Pennsylvania,Allegheny County,Upper St. Clair Township,http://www.twpusc.org
Pennsylvania,Fayette County,Upper Tyrone Township,http://uppertyronetwp.org
Pennsylvania,Chester County,Upper Uwchlan Township,http://www.upperuwchlan-pa.gov
Pennsylvania,Cambria County,Upper Yoder Township,http://upperyodertownship.org
Pennsylvania,Chester County,Uwchlan Township,http://www.uwchlan.com
Pennsylvania,Chester County,Valley Township,http://www.valleytownship.org
Pennsylvania,Westmoreland County,Vandergrift,http://www.vandergriftborough.org/
Pennsylvania,Lackawanna County,Vandling,http://vandlingpa.us
Pennsylvania,Beaver County,Vanport Township,http://www.vanporttwp.com
Pennsylvania,Crawford County,Vernon Township,http://www.vernontwp-pa.gov
Pennsylvania,Allegheny County,Verona,http://veronaborough.com
Pennsylvania,Allegheny County,Versailles,http://versaillesboro.com
Pennsylvania,Centre County,Walker Township,http://walkertownship.com
Pennsylvania,Juniata County,Walker Township,http://walkertownship.org
Pennsylvania,Schuylkill County,Walker Township,http://www.walkertwp.com/Pages/default.aspx
Pennsylvania,Allegheny County,Wall,http://www.wallborough.com
Pennsylvania,Chester County,Wallace Township,http://www.wallacetwp.org
Pennsylvania,Northampton County,Walnutport,http://www.walnutportpa.org/
Pennsylvania,Lawrence County,Wampum,http://wampumboro.com
Pennsylvania,Bucks County,Warminster Township,http://www.warminstertownship.org
Pennsylvania,Warren County,Warren,http://www.cityofwarrenpa.org
Pennsylvania,Bradford County,Warren Township,http://warrentwp.org
Pennsylvania,Bucks County,Warrington Township,http://warringtontownship.org
Pennsylvania,Luzerne County,Warrior Run,http://www.wrboro.org
Pennsylvania,Lancaster County,Warwick Township,http://www.warwicktownship.org
